"filename", "language", "TypeScript", "TypeScript JSX", "JSON", "Markdown", "Docker", "DotENV", "YAML", "Prisma", "MS SQL", "JavaScript", "comment", "blank", "total"
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/auth/store-auth.service.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 83
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/catalog/store-catalog.service.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/checkout/store-checkout.service.ts", "TypeScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/orders/store-orders.service.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/store.module.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/src/store/stores/store-stores.service.ts", "TypeScript", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/ai-stream-mock.e2e-spec.ts", "TypeScript", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 111
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/allocation-confirm-content.e2e-spec.ts", "TypeScript", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 213
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/branch-procurement.e2e-spec.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/crm-store-customers.e2e-spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/flagship-catalog-sync-content.e2e-spec.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 87
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/gaps-wave1.e2e-spec.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/helpers/mock-prisma.ts", "TypeScript", 603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 608
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/helpers/test-media.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 47
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-catalog-ai-product-copy.e2e-spec.ts", "TypeScript", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 117
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-crm-ai-follow-up.e2e-spec.ts", "TypeScript", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 127
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-inventory-ai-replenishment.e2e-spec.ts", "TypeScript", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 181
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-orders-delivery.e2e-spec.ts", "TypeScript", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-plugins.e2e-spec.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/merchant-procurement-ai-prefill.e2e-spec.ts", "TypeScript", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 125
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-admin-ai-insights.e2e-spec.ts", "TypeScript", 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 175
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-ai-calls.e2e-spec.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 110
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-ai-diagnosis.e2e-spec.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 90
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-master-sku-content.e2e-spec.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 90
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-media-upload.e2e-spec.ts", "TypeScript", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 118
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-orders.e2e-spec.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/platform-withdrawals.e2e-spec.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/setup-e2e.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/setup.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-account.e2e-spec.ts", "TypeScript", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 157
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-catalog-images.e2e-spec.ts", "TypeScript", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 102
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-order-lifecycle.e2e-spec.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/api/test/store-stores.e2e-spec.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/Dockerfile", "Docker", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 1, 5, 38
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/(portal)/branches/page.tsx", "TypeScript JSX", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 95
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/(portal)/commissions/page.tsx", "TypeScript JSX", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 170
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/(portal)/layout.tsx", "TypeScript JSX", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/(portal)/page.tsx", "TypeScript JSX", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 87
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/(portal)/share/_components/share-panel.tsx", "TypeScript JSX", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 169
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/(portal)/share/page.tsx", "TypeScript JSX", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/(portal)/withdrawals/_components/withdrawals-panel.tsx", "TypeScript JSX", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 170
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/(portal)/withdrawals/page.tsx", "TypeScript JSX", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/branches/page.tsx", "TypeScript JSX", 0, -89, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -95
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/commissions/page.tsx", "TypeScript JSX", 0, -158, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -170
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/layout.tsx", "TypeScript JSX", 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/login/_components/login-form.tsx", "TypeScript JSX", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 116
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/login/page.tsx", "TypeScript JSX", 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -85
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/page.tsx", "TypeScript JSX", 0, -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -87
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/share/_components/share-panel.tsx", "TypeScript JSX", 0, -158, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -169
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/share/page.tsx", "TypeScript JSX", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -31
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/withdrawals/_components/withdrawals-panel.tsx", "TypeScript JSX", 0, -155, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -166
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/app/withdrawals/page.tsx", "TypeScript JSX", 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -43
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/distributor/lib/api.ts", "TypeScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/landing/Dockerfile", "Docker", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 5, 32
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/catalog/products/_components/product-copy-ai-panel.tsx", "TypeScript JSX", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 219
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/catalog/products/_components/products-table.tsx", "TypeScript JSX", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/crm/_components/crm-ai-follow-up-panel.tsx", "TypeScript JSX", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 170
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/crm/contacts/[id]/_components/contact-detail.tsx", "TypeScript JSX", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/crm/leads/[id]/_components/lead-detail.tsx", "TypeScript JSX", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/funds/_components/merchant-funds-panel.tsx", "TypeScript JSX", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/funds/page.tsx", "TypeScript JSX", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/inventory/alerts/_components/inventory-ai-replenishment-panel.tsx", "TypeScript JSX", 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 349
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/inventory/alerts/page.tsx", "TypeScript JSX", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/inventory/procurement/_components/procurement-shop.tsx", "TypeScript JSX", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 89
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/app/orders/page.tsx", "TypeScript JSX", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/merchant/lib/ai-stream.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/_components/checkout/checkout-form.tsx", "TypeScript JSX", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/_components/unified-product-detail.tsx", "TypeScript JSX", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 53
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/_components/unified-product-grid.tsx", "TypeScript JSX", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/account/_components/account-layout.tsx", "TypeScript JSX", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/account/_components/addresses-panel.tsx", "TypeScript JSX", 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 144
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/account/_components/settings-panel.tsx", "TypeScript JSX", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 65
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/account/addresses/page.tsx", "TypeScript JSX", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/account/page.tsx", "TypeScript JSX", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/account/settings/page.tsx", "TypeScript JSX", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/orders/[id]/confirmation/page.tsx", "TypeScript JSX", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/app/shop/page.tsx", "TypeScript JSX", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/components/branch-select.tsx", "TypeScript JSX", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/lib/api.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/lib/fulfillment.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/package.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/apps/store/tailwind.config.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docker/docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 2, 26
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/PRODUCT.md", "Markdown", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/admin-ai-insights.md", "Markdown", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 9, 34
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/ai-diagnosis.md", "Markdown", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 26, 83
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/ai-streaming.md", "Markdown", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 20, 69
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/crm-ai-follow-up.md", "Markdown", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 15, 56
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/media-storage.md", "Markdown", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 18, 52
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/merchant-ai-efficiency.md", "Markdown", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 15, 53
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/phase-4-distributor-enhancements.md", "Markdown", 0, 0, 0, -572, 0, 0, 0, 0, 0, 0, 0, -218, -790
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/phase-4-distributor-slice3.md", "Markdown", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/phase-4-distributor-slice4.md", "Markdown", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/architecture/store-account.md", "Markdown", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 18, 72
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/archive/phase-4-distributor-enhancements.md", "Markdown", 0, 0, 0, 578, 0, 0, 0, 0, 0, 0, 0, 224, 802
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/design/admin-ai-insights.md", "Markdown", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 8, 20
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/design/admin-master-sku-editor.md", "Markdown", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 14, 39
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/design/ai-diagnosis.md", "Markdown", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 11, 35
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/design/crm-ai-follow-up.md", "Markdown", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 12, 32
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/design/merchant-ai-efficiency.md", "Markdown", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 13, 32
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/design/store.md", "Markdown", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/handoffs/admin-master-sku-content-implementation.md", "Markdown", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 11, 36
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/handoffs/flagship-catalog-store-github.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/handoffs/flagship-catalog-store-implementation.md", "Markdown", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 10, 30
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/handoffs/store-account-implementation.md", "Markdown", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 10, 31
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/prd/admin-ai-insights.md", "Markdown", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 17, 48
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/prd/admin-master-sku-content.md", "Markdown", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 17, 46
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/prd/crm-ai-follow-up.md", "Markdown", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 19, 52
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/prd/merchant-ai-efficiency.md", "Markdown", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 26, 77
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/prd/phase-5-distribution-and-allocation.md", "Markdown", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/prd/store-account.md", "Markdown", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 23, 55
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/reports/功能报告.md", "Markdown", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/superpowers/plans/2026-07-07-merchant-ai-efficiency.md", "Markdown", 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 125, 397
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/docs/superpowers/specs/2026-07-07-merchant-ai-efficiency-design.md", "Markdown", 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 85, 327
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/e2e/distributor-portal.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/e2e/gaps-store.spec.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 56
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/e2e/merchant-plugins.spec.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/e2e/phase-2-store.spec.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/e2e/phase-3-inventory.spec.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 59
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/package.json", "JSON", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/admin-ai.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/admin-rbac.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/ai-logging.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 55
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/ai-stream-client.ts", "TypeScript", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 76
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/ai-stream.ts", "TypeScript", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 130
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/ai.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/crm-ai.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/ecommerce.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/flagship-catalog.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/i18n/messages/en/admin.ts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/i18n/messages/en/distributor.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/i18n/messages/en/merchant.ts", "TypeScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/i18n/messages/en/store.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/i18n/messages/zh-CN/admin.ts", "TypeScript", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/i18n/messages/zh-CN/distributor.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/i18n/messages/zh-CN/merchant.ts", "TypeScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/i18n/messages/zh-CN/store.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/index.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/media.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/merchant-ai.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 58
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/phase-5-allocation.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/phase-5-distribution.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/shared/src/store-account.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
